"time","ID","variable","value"
1970,"SHELF","Biomass",3774675026
1971,"SHELF","Biomass",2926295255
1972,"SHELF","Biomass",3341847337
1973,"SHELF","Biomass",4245944373
1974,"SHELF","Biomass",2897676273
1975,"SHELF","Biomass",2908818058
1976,"SHELF","Biomass",2317468294
1977,"SHELF","Biomass",2970537833
1978,"SHELF","Biomass",3123114898
1979,"SHELF","Biomass",2512505035
1980,"SHELF","Biomass",2379706320
1981,"SHELF","Biomass",2426411875
1982,"SHELF","Biomass",2660856186
1983,"SHELF","Biomass",3121510063
1984,"SHELF","Biomass",3985112986
1985,"SHELF","Biomass",4296723064
1986,"SHELF","Biomass",4903147691
1987,"SHELF","Biomass",5587450094
1988,"SHELF","Biomass",4058634543
1989,"SHELF","Biomass",3124698040
1990,"SHELF","Biomass",2789325893
1991,"SHELF","Biomass",3767239667
1992,"SHELF","Biomass",2838067868
1993,"SHELF","Biomass",2436104863
1994,"SHELF","Biomass",5272493917
1995,"SHELF","Biomass",5016098080
1996,"SHELF","Biomass",3162185892
1997,"SHELF","Biomass",2753298088
1998,"SHELF","Biomass",4257234624
1999,"SHELF","Biomass",6962719436
2000,"SHELF","Biomass",4901133073
2001,"SHELF","Biomass",5279502298
2002,"SHELF","Biomass",4719320238
2003,"SHELF","Biomass",4753280278
2004,"SHELF","Biomass",5632555352
2005,"SHELF","Biomass",3740538013
2006,"SHELF","Biomass",4482561648
2007,"SHELF","Biomass",2759619105
2008,"SHELF","Biomass",3919954108
2009,"SHELF","Biomass",4304430663
2010,"SHELF","Biomass",5922240365
2011,"SHELF","Biomass",3753887103
2012,"SHELF","Biomass",4040074791
2013,"SHELF","Biomass",3971290883
2014,"SHELF","Biomass",3984354718
2015,"SHELF","Biomass",4676385682
1970,"SHELF","Biomass_s",-0.0803170595898334
1971,"SHELF","Biomass_s",-0.859250348003003
1972,"SHELF","Biomass_s",-0.477714435898848
1973,"SHELF","Biomass_s",0.352375226029312
1974,"SHELF","Biomass_s",-0.885526643740254
1975,"SHELF","Biomass_s",-0.875296900498483
1976,"SHELF","Biomass_s",-1.41824008705269
1977,"SHELF","Biomass_s",-0.818629369111916
1978,"SHELF","Biomass_s",-0.678541923560506
1979,"SHELF","Biomass_s",-1.23916862021486
1980,"SHELF","Biomass_s",-1.36109672754121
1981,"SHELF","Biomass_s",-1.31821438547354
1982,"SHELF","Biomass_s",-1.10296116473522
1983,"SHELF","Biomass_s",-0.680015390334045
1984,"SHELF","Biomass_s",0.112894916688841
1985,"SHELF","Biomass_s",0.398997286236292
1986,"SHELF","Biomass_s",0.955781341008197
1987,"SHELF","Biomass_s",1.58406827011488
1988,"SHELF","Biomass_s",0.180398162429558
1989,"SHELF","Biomass_s",-0.677088374046199
1990,"SHELF","Biomass_s",-0.985007702434918
1991,"SHELF","Biomass_s",-0.0871437766266809
1992,"SHELF","Biomass_s",-0.940255637182642
1993,"SHELF","Biomass_s",-1.3093148439292
1994,"SHELF","Biomass_s",1.29489370579509
1995,"SHELF","Biomass_s",1.05948586218933
1996,"SHELF","Biomass_s",-0.642669194296679
1997,"SHELF","Biomass_s",-1.018086351387
1998,"SHELF","Biomass_s",0.362741282174279
1999,"SHELF","Biomass_s",2.84676112022278
2000,"SHELF","Biomass_s",0.953931635160323
2001,"SHELF","Biomass_s",1.30132839630209
2002,"SHELF","Biomass_s",0.787001594766572
2003,"SHELF","Biomass_s",0.818181741366087
2004,"SHELF","Biomass_s",1.62548131193842
2005,"SHELF","Biomass_s",-0.111659692572879
2006,"SHELF","Biomass_s",0.569623536763861
2007,"SHELF","Biomass_s",-1.01228275879058
2008,"SHELF","Biomass_s",0.0530697996306778
2009,"SHELF","Biomass_s",0.406073958311775
2010,"SHELF","Biomass_s",1.89145335357978
2011,"SHELF","Biomass_s",-0.0994033294128202
2012,"SHELF","Biomass_s",0.163357670480472
2013,"SHELF","Biomass_s",0.100204260321722
2014,"SHELF","Biomass_s",0.112198718822121
2015,"SHELF","Biomass_s",0.747581566101557
1970,"SHELF","BiomassClupeids",1626374516
1971,"SHELF","BiomassClupeids",1329292935
1972,"SHELF","BiomassClupeids",1420616497
1973,"SHELF","BiomassClupeids",2003468400
1974,"SHELF","BiomassClupeids",1540517690
1975,"SHELF","BiomassClupeids",1297147133
1976,"SHELF","BiomassClupeids",1025013313
1977,"SHELF","BiomassClupeids",876648639.4
1978,"SHELF","BiomassClupeids",781014028.1
1979,"SHELF","BiomassClupeids",986354847.2
1980,"SHELF","BiomassClupeids",998311740.5
1981,"SHELF","BiomassClupeids",930624922.9
1982,"SHELF","BiomassClupeids",786369106.3
1983,"SHELF","BiomassClupeids",1067168143
1984,"SHELF","BiomassClupeids",1460709760
1985,"SHELF","BiomassClupeids",1801066172
1986,"SHELF","BiomassClupeids",2573528625
1987,"SHELF","BiomassClupeids",3697497352
1988,"SHELF","BiomassClupeids",1550791593
1989,"SHELF","BiomassClupeids",1561546150
1990,"SHELF","BiomassClupeids",1223436928
1991,"SHELF","BiomassClupeids",1389317126
1992,"SHELF","BiomassClupeids",977862463.5
1993,"SHELF","BiomassClupeids",612064320.2
1994,"SHELF","BiomassClupeids",2462410571
1995,"SHELF","BiomassClupeids",1977282695
1996,"SHELF","BiomassClupeids",1234555506
1997,"SHELF","BiomassClupeids",995142386.7
1998,"SHELF","BiomassClupeids",2457789197
1999,"SHELF","BiomassClupeids",4038391906
2000,"SHELF","BiomassClupeids",2314125719
2001,"SHELF","BiomassClupeids",2920762199
2002,"SHELF","BiomassClupeids",2280032240
2003,"SHELF","BiomassClupeids",2987988798
2004,"SHELF","BiomassClupeids",3814648800
2005,"SHELF","BiomassClupeids",905809238.8
2006,"SHELF","BiomassClupeids",2109850004
2007,"SHELF","BiomassClupeids",696160731
2008,"SHELF","BiomassClupeids",1351110769
2009,"SHELF","BiomassClupeids",1235532431
2010,"SHELF","BiomassClupeids",2227036109
2011,"SHELF","BiomassClupeids",1491059685
2012,"SHELF","BiomassClupeids",1773865991
2013,"SHELF","BiomassClupeids",2184425945
2014,"SHELF","BiomassClupeids",1829519211
2015,"SHELF","BiomassClupeids",2796275814
1970,"SHELF","BiomassClupeids_s",-0.12374658801727
1971,"SHELF","BiomassClupeids_s",-0.476992381876653
1972,"SHELF","BiomassClupeids_s",-0.368403811531201
1973,"SHELF","BiomassClupeids_s",0.324638087884592
1974,"SHELF","BiomassClupeids_s",-0.225834918625074
1975,"SHELF","BiomassClupeids_s",-0.515215449454634
1976,"SHELF","BiomassClupeids_s",-0.838797029161814
1977,"SHELF","BiomassClupeids_s",-1.01521051373432
1978,"SHELF","BiomassClupeids_s",-1.12892515089018
1979,"SHELF","BiomassClupeids_s",-0.884764000237367
1980,"SHELF","BiomassClupeids_s",-0.870546618427182
1981,"SHELF","BiomassClupeids_s",-0.95102984305674
1982,"SHELF","BiomassClupeids_s",-1.1225576782129
1983,"SHELF","BiomassClupeids_s",-0.788672695171692
1984,"SHELF","BiomassClupeids_s",-0.320730790305264
1985,"SHELF","BiomassClupeids_s",0.083971078276993
1986,"SHELF","BiomassClupeids_s",1.00247000210139
1987,"SHELF","BiomassClupeids_s",2.33892857319751
1988,"SHELF","BiomassClupeids_s",-0.213618701756114
1989,"SHELF","BiomassClupeids_s",-0.200830961727657
1990,"SHELF","BiomassClupeids_s",-0.602860801930266
1991,"SHELF","BiomassClupeids_s",-0.40562042765051
1992,"SHELF","BiomassClupeids_s",-0.894861895945903
1993,"SHELF","BiomassClupeids_s",-1.32981533562851
1994,"SHELF","BiomassClupeids_s",0.87034472841322
1995,"SHELF","BiomassClupeids_s",0.293501892502312
1996,"SHELF","BiomassClupeids_s",-0.58964022157999
1997,"SHELF","BiomassClupeids_s",-0.874315148590963
1998,"SHELF","BiomassClupeids_s",0.864849669036412
1999,"SHELF","BiomassClupeids_s",2.74427032122755
2000,"SHELF","BiomassClupeids_s",0.694026155966748
2001,"SHELF","BiomassClupeids_s",1.41534918191921
2002,"SHELF","BiomassClupeids_s",0.653487196889432
2003,"SHELF","BiomassClupeids_s",1.4952851821663
2004,"SHELF","BiomassClupeids_s",2.47822787311114
2005,"SHELF","BiomassClupeids_s",-0.980537010753105
2006,"SHELF","BiomassClupeids_s",0.451131470714053
2007,"SHELF","BiomassClupeids_s",-1.22982023228425
2008,"SHELF","BiomassClupeids_s",-0.451049817326944
2009,"SHELF","BiomassClupeids_s",-0.588478605817732
2010,"SHELF","BiomassClupeids_s",0.590471979643194
2011,"SHELF","BiomassClupeids_s",-0.284643115956319
2012,"SHELF","BiomassClupeids_s",0.0516286169970933
2013,"SHELF","BiomassClupeids_s",0.539806229319688
2014,"SHELF","BiomassClupeids_s",0.117803254325857
2015,"SHELF","BiomassClupeids_s",1.26732825195785
1970,"SHELF","BiomassFinfish",3640901400
1971,"SHELF","BiomassFinfish",2889630628
1972,"SHELF","BiomassFinfish",3335450628
1973,"SHELF","BiomassFinfish",3632937140
1974,"SHELF","BiomassFinfish",2888435627
1975,"SHELF","BiomassFinfish",2883163542
1976,"SHELF","BiomassFinfish",2116242580
1977,"SHELF","BiomassFinfish",2923118038
1978,"SHELF","BiomassFinfish",3108594913
1979,"SHELF","BiomassFinfish",2442732721
1980,"SHELF","BiomassFinfish",2368209174
1981,"SHELF","BiomassFinfish",2401366657
1982,"SHELF","BiomassFinfish",2650062424
1983,"SHELF","BiomassFinfish",3100576146
1984,"SHELF","BiomassFinfish",3977877593
1985,"SHELF","BiomassFinfish",4285065829
1986,"SHELF","BiomassFinfish",4900532910
1987,"SHELF","BiomassFinfish",5584283109
1988,"SHELF","BiomassFinfish",4043445456
1989,"SHELF","BiomassFinfish",3113616691
1990,"SHELF","BiomassFinfish",2771596244
1991,"SHELF","BiomassFinfish",3757447748
1992,"SHELF","BiomassFinfish",2808755388
1993,"SHELF","BiomassFinfish",2409894003
1994,"SHELF","BiomassFinfish",5253922726
1995,"SHELF","BiomassFinfish",4998815093
1996,"SHELF","BiomassFinfish",3154025596
1997,"SHELF","BiomassFinfish",2731353224
1998,"SHELF","BiomassFinfish",4230655663
1999,"SHELF","BiomassFinfish",6857845340
2000,"SHELF","BiomassFinfish",4823897568
2001,"SHELF","BiomassFinfish",5218913393
2002,"SHELF","BiomassFinfish",4598120722
2003,"SHELF","BiomassFinfish",4683225977
2004,"SHELF","BiomassFinfish",5525517796
2005,"SHELF","BiomassFinfish",3637196085
2006,"SHELF","BiomassFinfish",4351050888
2007,"SHELF","BiomassFinfish",2644256474
2008,"SHELF","BiomassFinfish",3807899297
2009,"SHELF","BiomassFinfish",4167010475
2010,"SHELF","BiomassFinfish",5824410553
2011,"SHELF","BiomassFinfish",3620750695
2012,"SHELF","BiomassFinfish",3931111261
2013,"SHELF","BiomassFinfish",3854601059
2014,"SHELF","BiomassFinfish",3880534192
2015,"SHELF","BiomassFinfish",4604908976
1970,"SHELF","BiomassFinfish_s",-0.14008592920845
1971,"SHELF","BiomassFinfish_s",-0.836404759196566
1972,"SHELF","BiomassFinfish_s",-0.423194406344849
1973,"SHELF","BiomassFinfish_s",-0.14746764085172
1974,"SHELF","BiomassFinfish_s",-0.83751235146445
1975,"SHELF","BiomassFinfish_s",-0.84239880811313
1976,"SHELF","BiomassFinfish_s",-1.55322308992507
1977,"SHELF","BiomassFinfish_s",-0.805366796560995
1978,"SHELF","BiomassFinfish_s",-0.633456687179218
1979,"SHELF","BiomassFinfish_s",-1.25061417519442
1980,"SHELF","BiomassFinfish_s",-1.31968667340363
1981,"SHELF","BiomassFinfish_s",-1.28895450515164
1982,"SHELF","BiomassFinfish_s",-1.05844966993833
1983,"SHELF","BiomassFinfish_s",-0.64088891889046
1984,"SHELF","BiomassFinfish_s",0.17224203187934
1985,"SHELF","BiomassFinfish_s",0.456960885653187
1986,"SHELF","BiomassFinfish_s",1.02740942925515
1987,"SHELF","BiomassFinfish_s",1.66114650025067
1988,"SHELF","BiomassFinfish_s",0.233013912472322
1989,"SHELF","BiomassFinfish_s",-0.628802228744597
1990,"SHELF","BiomassFinfish_s",-0.945805480252766
1991,"SHELF","BiomassFinfish_s",-0.0320644012809025
1992,"SHELF","BiomassFinfish_s",-0.911364353780405
1993,"SHELF","BiomassFinfish_s",-1.28105089461477
1994,"SHELF","BiomassFinfish_s",1.35495043361467
1995,"SHELF","BiomassFinfish_s",1.11850273040016
1996,"SHELF","BiomassFinfish_s",-0.591349046084775
1997,"SHELF","BiomassFinfish_s",-0.983104911624213
1998,"SHELF","BiomassFinfish_s",0.406530568728015
1999,"SHELF","BiomassFinfish_s",2.84155361265058
2000,"SHELF","BiomassFinfish_s",0.95637960396976
2001,"SHELF","BiomassFinfish_s",1.32250186952595
2002,"SHELF","BiomassFinfish_s",0.74711727791573
2003,"SHELF","BiomassFinfish_s",0.82599748169323
2004,"SHELF","BiomassFinfish_s",1.60667959495218
2005,"SHELF","BiomassFinfish_s",-0.143520217752204
2006,"SHELF","BiomassFinfish_s",0.518119446310698
2007,"SHELF","BiomassFinfish_s",-1.06383094186004
2008,"SHELF","BiomassFinfish_s",0.0146968529566949
2009,"SHELF","BiomassFinfish_s",0.347540728454375
2010,"SHELF","BiomassFinfish_s",1.88370974520294
2011,"SHELF","BiomassFinfish_s",-0.158762704416518
2012,"SHELF","BiomassFinfish_s",0.128896438260165
2013,"SHELF","BiomassFinfish_s",0.0579825995692671
2014,"SHELF","BiomassFinfish_s",0.082018845223299
2015,"SHELF","BiomassFinfish_s",0.753409002895737
1970,"SHELF","BiomassFlatfish",268203686.4
1971,"SHELF","BiomassFlatfish",248564837.5
1972,"SHELF","BiomassFlatfish",235948490.6
1973,"SHELF","BiomassFlatfish",240581971.7
1974,"SHELF","BiomassFlatfish",390952342.2
1975,"SHELF","BiomassFlatfish",321432955.3
1976,"SHELF","BiomassFlatfish",313620670.8
1977,"SHELF","BiomassFlatfish",364387261.5
1978,"SHELF","BiomassFlatfish",194559250.1
1979,"SHELF","BiomassFlatfish",266157795.5
1980,"SHELF","BiomassFlatfish",280369050.8
1981,"SHELF","BiomassFlatfish",292708133.1
1982,"SHELF","BiomassFlatfish",259711628.8
1983,"SHELF","BiomassFlatfish",205879644.8
1984,"SHELF","BiomassFlatfish",234666449.6
1985,"SHELF","BiomassFlatfish",196773052.2
1986,"SHELF","BiomassFlatfish",172900989.2
1987,"SHELF","BiomassFlatfish",178408669
1988,"SHELF","BiomassFlatfish",171058407.6
1989,"SHELF","BiomassFlatfish",203929523.7
1990,"SHELF","BiomassFlatfish",217012839.3
1991,"SHELF","BiomassFlatfish",255527433.1
1992,"SHELF","BiomassFlatfish",209013912.1
1993,"SHELF","BiomassFlatfish",157178074.4
1994,"SHELF","BiomassFlatfish",154187937.1
1995,"SHELF","BiomassFlatfish",182582584.9
1996,"SHELF","BiomassFlatfish",172017093.5
1997,"SHELF","BiomassFlatfish",239277521
1998,"SHELF","BiomassFlatfish",222745729.9
1999,"SHELF","BiomassFlatfish",206771785.9
2000,"SHELF","BiomassFlatfish",200593970.1
2001,"SHELF","BiomassFlatfish",152283612.8
2002,"SHELF","BiomassFlatfish",176131463.7
2003,"SHELF","BiomassFlatfish",176678794
2004,"SHELF","BiomassFlatfish",205670998.1
2005,"SHELF","BiomassFlatfish",222088552.5
2006,"SHELF","BiomassFlatfish",262267590.1
2007,"SHELF","BiomassFlatfish",238394752
2008,"SHELF","BiomassFlatfish",209840949.1
2009,"SHELF","BiomassFlatfish",277648890
2010,"SHELF","BiomassFlatfish",240896005.3
2011,"SHELF","BiomassFlatfish",178444285.5
2012,"SHELF","BiomassFlatfish",176078165.5
2013,"SHELF","BiomassFlatfish",232544993.7
2014,"SHELF","BiomassFlatfish",134284139.1
2015,"SHELF","BiomassFlatfish",154206604.6
1970,"SHELF","BiomassFlatfish_s",0.803158841572536
1971,"SHELF","BiomassFlatfish_s",0.447871289271078
1972,"SHELF","BiomassFlatfish_s",0.219628227169456
1973,"SHELF","BiomassFlatfish_s",0.303452801972007
1974,"SHELF","BiomassFlatfish_s",3.02381187931122
1975,"SHELF","BiomassFlatfish_s",1.76613262657259
1976,"SHELF","BiomassFlatfish_s",1.62480013544641
1977,"SHELF","BiomassFlatfish_s",2.54322146657101
1978,"SHELF","BiomassFlatfish_s",-0.529146918651914
1979,"SHELF","BiomassFlatfish_s",0.766146510868325
1980,"SHELF","BiomassFlatfish_s",1.02324315316023
1981,"SHELF","BiomassFlatfish_s",1.24647020533299
1982,"SHELF","BiomassFlatfish_s",0.649528535943625
1983,"SHELF","BiomassFlatfish_s",-0.324349002820432
1984,"SHELF","BiomassFlatfish_s",0.196434749223805
1985,"SHELF","BiomassFlatfish_s",-0.489096896708478
1986,"SHELF","BiomassFlatfish_s",-0.920967770344875
1987,"SHELF","BiomassFlatfish_s",-0.821328016255103
1988,"SHELF","BiomassFlatfish_s",-0.954302020733638
1989,"SHELF","BiomassFlatfish_s",-0.359628756528931
1990,"SHELF","BiomassFlatfish_s",-0.122937736643775
1991,"SHELF","BiomassFlatfish_s",0.573832009320658
1992,"SHELF","BiomassFlatfish_s",-0.267646791660006
1993,"SHELF","BiomassFlatfish_s",-1.20541193215806
1994,"SHELF","BiomassFlatfish_s",-1.25950667914511
1995,"SHELF","BiomassFlatfish_s",-0.745817462089011
1996,"SHELF","BiomassFlatfish_s",-0.936958378620433
1997,"SHELF","BiomassFlatfish_s",0.279853908846407
1998,"SHELF","BiomassFlatfish_s",-0.0192236809342251
1999,"SHELF","BiomassFlatfish_s",-0.308209226536165
2000,"SHELF","BiomassFlatfish_s",-0.419972449794697
2001,"SHELF","BiomassFlatfish_s",-1.29395792029373
2002,"SHELF","BiomassFlatfish_s",-0.862525069160017
2003,"SHELF","BiomassFlatfish_s",-0.852623285018919
2004,"SHELF","BiomassFlatfish_s",-0.32812364234825
2005,"SHELF","BiomassFlatfish_s",-0.0311127153202393
2006,"SHELF","BiomassFlatfish_s",0.695768579781136
2007,"SHELF","BiomassFlatfish_s",0.263883683765771
2008,"SHELF","BiomassFlatfish_s",-0.252684817417578
2009,"SHELF","BiomassFlatfish_s",0.974032566663058
2010,"SHELF","BiomassFlatfish_s",0.309134002008351
2011,"SHELF","BiomassFlatfish_s",-0.820683676091839
2012,"SHELF","BiomassFlatfish_s",-0.863489289981537
2013,"SHELF","BiomassFlatfish_s",0.158055367730296
2014,"SHELF","BiomassFlatfish_s",-1.61958744095201
2015,"SHELF","BiomassFlatfish_s",-1.25916896432198
1970,"SHELF","BiomassForage",2165003118
1971,"SHELF","BiomassForage",1547312134
1972,"SHELF","BiomassForage",2132689688
1973,"SHELF","BiomassForage",2112746969
1974,"SHELF","BiomassForage",1677833882
1975,"SHELF","BiomassForage",1320911248
1976,"SHELF","BiomassForage",1166028725
1977,"SHELF","BiomassForage",1116353074
1978,"SHELF","BiomassForage",1680576702
1979,"SHELF","BiomassForage",1264927627
1980,"SHELF","BiomassForage",1146250913
1981,"SHELF","BiomassForage",1167834546
1982,"SHELF","BiomassForage",917492775.6
1983,"SHELF","BiomassForage",1469042812
1984,"SHELF","BiomassForage",1619748895
1985,"SHELF","BiomassForage",2228687144
1986,"SHELF","BiomassForage",3091650522
1987,"SHELF","BiomassForage",3896503326
1988,"SHELF","BiomassForage",1870280080
1989,"SHELF","BiomassForage",1626083633
1990,"SHELF","BiomassForage",1331688430
1991,"SHELF","BiomassForage",1770182620
1992,"SHELF","BiomassForage",1330347027
1993,"SHELF","BiomassForage",951828331.4
1994,"SHELF","BiomassForage",4086184857
1995,"SHELF","BiomassForage",3760035824
1996,"SHELF","BiomassForage",1555980892
1997,"SHELF","BiomassForage",1174086647
1998,"SHELF","BiomassForage",3412696186
1999,"SHELF","BiomassForage",5593176470
2000,"SHELF","BiomassForage",3625762541
2001,"SHELF","BiomassForage",3918910738
2002,"SHELF","BiomassForage",3314776250
2003,"SHELF","BiomassForage",3712256951
2004,"SHELF","BiomassForage",4481419161
2005,"SHELF","BiomassForage",2352947339
2006,"SHELF","BiomassForage",2779615950
2007,"SHELF","BiomassForage",1093660979
2008,"SHELF","BiomassForage",1894356887
2009,"SHELF","BiomassForage",1552178909
2010,"SHELF","BiomassForage",4002840511
2011,"SHELF","BiomassForage",1842351989
2012,"SHELF","BiomassForage",2141138041
2013,"SHELF","BiomassForage",2299906479
2014,"SHELF","BiomassForage",1968495561
2015,"SHELF","BiomassForage",3293231738
1970,"SHELF","BiomassForage_s",-0.0935355560976592
1971,"SHELF","BiomassForage_s",-0.639502946483795
1972,"SHELF","BiomassForage_s",-0.122096890985988
1973,"SHELF","BiomassForage_s",-0.13972394809329
1974,"SHELF","BiomassForage_s",-0.52413681683312
1975,"SHELF","BiomassForage_s",-0.839615145159709
1976,"SHELF","BiomassForage_s",-0.976513382448422
1977,"SHELF","BiomassForage_s",-1.0204209126613
1978,"SHELF","BiomassForage_s",-0.521712481175828
1979,"SHELF","BiomassForage_s",-0.889098191300037
1980,"SHELF","BiomassForage_s",-0.993994680840156
1981,"SHELF","BiomassForage_s",-0.974917245537875
1982,"SHELF","BiomassForage_s",-1.19619041712416
1983,"SHELF","BiomassForage_s",-0.708683974840252
1984,"SHELF","BiomassForage_s",-0.575477227482537
1985,"SHELF","BiomassForage_s",-0.0372462425328965
1986,"SHELF","BiomassForage_s",0.725513577004091
1987,"SHELF","BiomassForage_s",1.43691036994294
1988,"SHELF","BiomassForage_s",-0.354036635296727
1989,"SHELF","BiomassForage_s",-0.569878051738959
1990,"SHELF","BiomassForage_s",-0.830089362714006
1991,"SHELF","BiomassForage_s",-0.442511213097073
1992,"SHELF","BiomassForage_s",-0.831275007825132
1993,"SHELF","BiomassForage_s",-1.16584175689896
1994,"SHELF","BiomassForage_s",1.60456690560077
1995,"SHELF","BiomassForage_s",1.31628888141648
1996,"SHELF","BiomassForage_s",-0.631840767002883
1997,"SHELF","BiomassForage_s",-0.969391111344858
1998,"SHELF","BiomassForage_s",1.00928081322599
1999,"SHELF","BiomassForage_s",2.93657319935526
2000,"SHELF","BiomassForage_s",1.19760682871213
2001,"SHELF","BiomassForage_s",1.4567159306065
2002,"SHELF","BiomassForage_s",0.922730914798626
2003,"SHELF","BiomassForage_s",1.27405788358246
2004,"SHELF","BiomassForage_s",1.95390831924518
2005,"SHELF","BiomassForage_s",0.072585398449939
2006,"SHELF","BiomassForage_s",0.449711103926235
2007,"SHELF","BiomassForage_s",-1.04047810017166
2008,"SHELF","BiomassForage_s",-0.332755522528177
2009,"SHELF","BiomassForage_s",-0.63520128025396
2010,"SHELF","BiomassForage_s",1.53090014298366
2011,"SHELF","BiomassForage_s",-0.378721837698413
2012,"SHELF","BiomassForage_s",-0.114629524033986
2013,"SHELF","BiomassForage_s",0.025703412686591
2014,"SHELF","BiomassForage_s",-0.267225509270822
2015,"SHELF","BiomassForage_s",0.90368805793578
1970,"SHELF","BiomassGadoids",434091613.7
1971,"SHELF","BiomassGadoids",338273097.8
1972,"SHELF","BiomassGadoids",293435353.6
1973,"SHELF","BiomassGadoids",556444276.7
1974,"SHELF","BiomassGadoids",424669088.5
1975,"SHELF","BiomassGadoids",303468075.1
1976,"SHELF","BiomassGadoids",339673365.6
1977,"SHELF","BiomassGadoids",717742419.2
1978,"SHELF","BiomassGadoids",490943645.4
1979,"SHELF","BiomassGadoids",555847209.8
1980,"SHELF","BiomassGadoids",639367903.9
1981,"SHELF","BiomassGadoids",681734754.8
1982,"SHELF","BiomassGadoids",1023724278
1983,"SHELF","BiomassGadoids",907125136.7
1984,"SHELF","BiomassGadoids",1057267746
1985,"SHELF","BiomassGadoids",1004603539
1986,"SHELF","BiomassGadoids",807394958.3
1987,"SHELF","BiomassGadoids",780602660.8
1988,"SHELF","BiomassGadoids",758203207.2
1989,"SHELF","BiomassGadoids",553745811.7
1990,"SHELF","BiomassGadoids",740983155.8
1991,"SHELF","BiomassGadoids",534590011.5
1992,"SHELF","BiomassGadoids",437456603.9
1993,"SHELF","BiomassGadoids",496512689.2
1994,"SHELF","BiomassGadoids",324816265.6
1995,"SHELF","BiomassGadoids",462934089.2
1996,"SHELF","BiomassGadoids",617670826.6
1997,"SHELF","BiomassGadoids",378045416.2
1998,"SHELF","BiomassGadoids",337814912.1
1999,"SHELF","BiomassGadoids",397487758
2000,"SHELF","BiomassGadoids",481926880
2001,"SHELF","BiomassGadoids",552739549.1
2002,"SHELF","BiomassGadoids",422720411.1
2003,"SHELF","BiomassGadoids",403047963.2
2004,"SHELF","BiomassGadoids",370132149.5
2005,"SHELF","BiomassGadoids",330062799
2006,"SHELF","BiomassGadoids",575022372.4
2007,"SHELF","BiomassGadoids",480624602.1
2008,"SHELF","BiomassGadoids",360015134.1
2009,"SHELF","BiomassGadoids",761450729.5
2010,"SHELF","BiomassGadoids",740362509.6
2011,"SHELF","BiomassGadoids",663739463
2012,"SHELF","BiomassGadoids",471495852.2
2013,"SHELF","BiomassGadoids",584287020.1
2014,"SHELF","BiomassGadoids",1128656738
2015,"SHELF","BiomassGadoids",474952972.6
1970,"SHELF","BiomassGadoids_s",-0.629552676512867
1971,"SHELF","BiomassGadoids_s",-1.0749757559995
1972,"SHELF","BiomassGadoids_s",-1.28340902081484
1973,"SHELF","BiomassGadoids_s",-0.0607826488730399
1974,"SHELF","BiomassGadoids_s",-0.673354337931882
1975,"SHELF","BiomassGadoids_s",-1.23677079370198
1976,"SHELF","BiomassGadoids_s",-1.06846645464241
1977,"SHELF","BiomassGadoids_s",0.689029792626314
1978,"SHELF","BiomassGadoids_s",-0.36526965358112
1979,"SHELF","BiomassGadoids_s",-0.0635581810836946
1980,"SHELF","BiomassGadoids_s",0.324697099406232
1981,"SHELF","BiomassGadoids_s",0.521644140578564
1982,"SHELF","BiomassGadoids_s",2.11142065866706
1983,"SHELF","BiomassGadoids_s",1.56939651964214
1984,"SHELF","BiomassGadoids_s",2.26735121835987
1985,"SHELF","BiomassGadoids_s",2.02253576656198
1986,"SHELF","BiomassGadoids_s",1.10578963987122
1987,"SHELF","BiomassGadoids_s",0.981242650733686
1988,"SHELF","BiomassGadoids_s",0.877116287393405
1989,"SHELF","BiomassGadoids_s",-0.0733267649960793
1990,"SHELF","BiomassGadoids_s",0.797066954010794
1991,"SHELF","BiomassGadoids_s",-0.162374643007668
1992,"SHELF","BiomassGadoids_s",-0.613910143509218
1993,"SHELF","BiomassGadoids_s",-0.339381331100935
1994,"SHELF","BiomassGadoids_s",-1.13753134436735
1995,"SHELF","BiomassGadoids_s",-0.495475205821967
1996,"SHELF","BiomassGadoids_s",0.223835810791497
1997,"SHELF","BiomassGadoids_s",-0.890089689108842
1998,"SHELF","BiomassGadoids_s",-1.0771056834311
1999,"SHELF","BiomassGadoids_s",-0.799709790446817
2000,"SHELF","BiomassGadoids_s",-0.40718509522361
2001,"SHELF","BiomassGadoids_s",-0.0780044891483925
2002,"SHELF","BiomassGadoids_s",-0.682412982602813
2003,"SHELF","BiomassGadoids_s",-0.773862555186501
2004,"SHELF","BiomassGadoids_s",-0.92687539372142
2005,"SHELF","BiomassGadoids_s",-1.11314224752414
2006,"SHELF","BiomassGadoids_s",0.0255797052081647
2007,"SHELF","BiomassGadoids_s",-0.413238879579556
2008,"SHELF","BiomassGadoids_s",-0.973905470448811
2009,"SHELF","BiomassGadoids_s",0.892212757736122
2010,"SHELF","BiomassGadoids_s",0.794181810788954
2011,"SHELF","BiomassGadoids_s",0.437991015558533
2012,"SHELF","BiomassGadoids_s",-0.455674893685274
2013,"SHELF","BiomassGadoids_s",0.0686474554246212
2014,"SHELF","BiomassGadoids_s",2.59921092584347
2015,"SHELF","BiomassGadoids_s",-0.439604083150792
1970,"SHELF","BiomassGroundfish",871386264.5
1971,"SHELF","BiomassGroundfish",822539905.3
1972,"SHELF","BiomassGroundfish",656930945.1
1973,"SHELF","BiomassGroundfish",993480758.1
